timestep,Demand,Demand AC,Demand DC,Demand shortage AC,Demand shortage DC,PV generation,PV generation DC,Wind generation,Excess generation,Consumption from main grid,Feed into main grid,Storage SOC,Genset generation,Grid availability
2019-01-01 00:00:00,1182.7044660647146,1182.7044660647146,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1182.7045,-0.0,0,-0.0,1
2019-01-01 01:00:00,1161.5024374446925,1161.5024374446925,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1161.5024,-0.0,0,-0.0,1
2019-01-01 02:00:00,1117.971702355275,1117.971702355275,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1117.9717,-0.0,0,-0.0,1
2019-01-01 03:00:00,1082.4301374705033,1082.4301374705033,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1082.4301,-0.0,0,-0.0,1
2019-01-01 04:00:00,1059.3844541878707,1059.3844541878707,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1059.3845,-0.0,0,-0.0,1
2019-01-01 05:00:00,1056.7213974529886,1056.7213974529886,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1056.7214,-0.0,0,-0.0,1
2019-01-01 06:00:00,1068.602727500924,1068.602727500924,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1068.6027,-0.0,0,-0.0,1
2019-01-01 07:00:00,1099.125454693033,1099.125454693033,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1099.1255,-0.0,0,-0.0,1
2019-01-01 08:00:00,1130.6724344754816,1130.6724344754816,0.0,-0.0,-0.0,7.7457448,7.7457448,0.0,0.0,1122.9267,-0.0,0,-0.0,1
2019-01-01 09:00:00,1166.213999360253,1166.213999360253,0.0,-0.0,-0.0,139.42341,139.42341,0.0,0.0,1026.7906,-0.0,0,-0.0,1
2019-01-01 10:00:00,1230.537062033557,1230.537062033557,0.0,-0.0,-0.0,77.457448,77.457448,0.0,0.0,1153.0796,-0.0,0,-0.0,1
2019-01-01 11:00:00,1283.4909209540951,1283.4909209540951,0.0,-0.0,-0.0,162.66064,162.66064,0.0,0.0,1120.8303,-0.0,0,-0.0,1
2019-01-01 12:00:00,1319.2373363569345,1319.2373363569345,0.0,-0.0,-0.0,154.9149,154.9149,0.0,0.0,1164.3224,-0.0,0,-0.0,1
2019-01-01 13:00:00,1330.913815886802,1330.913815886802,0.0,-0.0,-0.0,143.29628,143.29628,0.0,0.0,1187.6175,-0.0,0,-0.0,1
2019-01-01 14:00:00,1334.8059757300914,1334.8059757300914,0.0,-0.0,-0.0,151.04202,151.04202,0.0,0.0,1183.764,-0.0,0,-0.0,1
2019-01-01 15:00:00,1337.6738829830413,1337.6738829830413,0.0,-0.0,-0.0,54.220213,54.220213,0.0,0.0,1283.4537,-0.0,0,-0.0,1
2019-01-01 16:00:00,1377.517308747237,1377.517308747237,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1377.5173,-0.0,0,-0.0,1
2019-01-01 17:00:00,1464.1690778899365,1464.1690778899365,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1464.1691,-0.0,0,-0.0,1
2019-01-01 18:00:00,1465.1933304802758,1465.1933304802758,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1465.1933,-0.0,0,-0.0,1
