timestep,Demand,Demand AC,Demand DC,Demand shortage AC,Demand shortage DC,PV generation,PV generation DC,Wind generation,Excess generation,Storage discharge,Storage discharge DC,Storage SOC,Storage charge,Storage charge DC,Genset generation,Grid availability
2019-01-01 00:00:00,3.513679340655718,3.513679340655718,0.0,-0.0,-0.0,0.0,0.0,3.0708542,0.0,-0.0,-0.0,0.2247801412635661,0.13772565,0.13772565,0.58055084,0
2019-01-01 01:00:00,3.4506905449931446,3.4506905449931446,0.0,-0.0,-0.0,0.0,0.0,3.378795,0.0,-0.0,-0.0,0.25696716715873896,0.3373508,0.3373508,0.40924639,0
2019-01-01 02:00:00,3.321365722980615,3.321365722980615,0.0,-0.0,-0.0,0.0,0.0,3.6867358,0.0,-0.0,-0.0,0.3055504101301841,0.50919886,0.50919886,0.14382882,0
2019-01-01 03:00:00,3.2157758094786195,3.2157758094786195,0.0,-0.0,-0.0,0.0,0.0,4.0032305,0.52661751,-0.0,-0.0,0.33043717579885684,0.26083716,0.26083716,-0.0,0
2019-01-01 04:00:00,3.1473097272366926,3.1473097272366926,0.0,-0.0,-0.0,0.0,0.0,4.3111713,1.191248,-0.027386433,-0.027386433,0.327660082183416,0.0,0.0,-0.0,0
2019-01-01 05:00:00,3.1393980910665142,3.1393980910665142,0.0,-0.0,-0.0,0.0,0.0,4.627666,1.4766253,-0.0,-0.0,0.3287709137278725,0.011642654,0.011642654,-0.0,0
2019-01-01 06:00:00,3.174696160133464,3.174696160133464,0.0,-0.0,-0.0,0.0,0.0,4.9356068,1.7609106,-0.0,-0.0,0.3287709137278725,0.0,0.0,-0.0,0
2019-01-01 07:00:00,3.26537568239166,3.26537568239166,0.0,-0.0,-0.0,0.0,0.0,5.2521015,1.908332,-0.0,-0.0,0.3362505665651046,0.07839387,0.07839387,-0.0,0
2019-01-01 08:00:00,3.359098141638389,3.359098141638389,0.0,-0.0,-0.0,0.0,0.0,5.2007781,1.8416799,-0.0,-0.0,0.3362505665651046,0.0,0.0,-0.0,0
2019-01-01 09:00:00,3.4646880551403836,3.4646880551403836,0.0,-0.0,-0.0,0.0,0.0,5.106685,1.5971081,-0.0,-0.0,0.3405334643252839,0.044888899,0.044888899,-0.0,0
2019-01-01 10:00:00,3.655784498020074,3.655784498020074,0.0,-0.0,-0.0,0.0,0.0,5.0040381,1.2670137,-0.0,-0.0,0.34828465529234764,0.081239852,0.081239852,-0.0,0
2019-01-01 11:00:00,3.8131043403270803,3.8131043403270803,0.0,-0.0,-0.0,0.0,0.0,4.9099451,0.98481253,-0.0,-0.0,0.35897338796489814,0.1120282,0.1120282,-0.0,0
2019-01-01 12:00:00,3.919302841226781,3.919302841226781,0.0,-0.0,-0.0,0.0,0.0,5.3119789,1.3926761,-0.0,-0.0,0.35897338796489814,0.0,0.0,-0.0,0
2019-01-01 13:00:00,3.953992322896025,3.953992322896025,0.0,-0.0,-0.0,0.0,0.0,5.7225666,1.7489112,-0.0,-0.0,0.3608494758485886,0.019663149,0.019663149,-0.0,0
2019-01-01 14:00:00,3.9655554834524405,3.9655554834524405,0.0,-0.0,-0.0,0.0,0.0,6.1246005,2.159045,-0.0,-0.0,0.3608494758485886,0.0,0.0,-0.0,0
2019-01-01 15:00:00,3.974075707020324,3.974075707020324,0.0,-0.0,-0.0,0.0,0.0,6.4410952,2.4130752,-0.0,-0.0,0.36599636572092265,0.053944297,0.053944297,-0.0,0
2019-01-01 16:00:00,4.092445955874145,4.092445955874145,0.0,-0.0,-0.0,0.0,0.0,6.749036,2.65659,-0.0,-0.0,0.36599636572092265,0.0,0.0,-0.0,0
2019-01-01 17:00:00,4.349878425103792,4.349878425103792,0.0,-0.0,-0.0,0.0,0.0,7.0655307,2.6049177,-0.0,-0.0,0.37656167375922245,0.11073458,0.11073458,-0.0,0
2019-01-01 18:00:00,4.352921362092323,4.352921362092323,0.0,-0.0,-0.0,0.0,0.0,7.3392559,2.9863345,-0.0,-0.0,0.37656167375922245,0.0,0.0,-0.0,0
2019-01-01 19:00:00,4.278673699572188,4.278673699572188,0.0,-0.0,-0.0,0.0,0.0,7.612981,3.3640064,-0.029699065,-0.029699065,0.37355006546974545,0.0,0.0,-0.0,0
2019-01-01 20:00:00,4.169127967985103,4.169127967985103,0.0,-0.0,-0.0,0.0,0.0,7.8781523,3.7528426,-0.043818293,-0.043818293,0.36910670978332033,0.0,0.0,-0.0,0
2019-01-01 21:00:00,3.996593440735447,3.996593440735447,0.0,-0.0,-0.0,0.0,0.0,7.6899662,3.7623866,-0.069013811,-0.069013811,0.3621084208886259,0.0,0.0,-0.0,0
2019-01-01 22:00:00,3.80793134744658,3.80793134744658,0.0,-0.0,-0.0,0.0,0.0,7.5017802,3.7693137,-0.075464837,-0.075464837,0.35445597553068264,0.0,0.0,-0.0,0
2019-01-01 23:00:00,3.5815368354999393,3.5815368354999393,0.0,-0.0,-0.0,0.0,0.0,7.3135941,3.8226151,-0.090557805,-0.090557805,0.3452730470028706,0.0,0.0,-0.0,0
2019-01-02 00:00:00,3.3852673997397473,3.3852673997397473,0.0,-0.0,-0.0,0.0,0.0,7.2964863,3.9897267,-0.078507774,-0.078507774,0.33731203022310075,0.0,0.0,-0.0,0
2019-01-02 01:00:00,3.259594102113454,3.259594102113454,0.0,-0.0,-0.0,0.0,0.0,7.2793785,4.0700537,-0.050269319,-0.050269319,0.33221451807342683,0.0,0.0,-0.0,0
2019-01-02 02:00:00,3.1926494883657908,3.1926494883657908,0.0,-0.0,-0.0,0.0,0.0,7.2708246,4.1049529,-0.026777845,-0.026777845,0.32949913677511145,0.0,0.0,-0.0,0
