,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
7653,0.0,0.49364356435643564,276.73305781364667,0.0,0.0,0.0,11.27,9.73,11.27
7654,0.0,0.44160396039603944,258.39099438103426,0.0,0.0,0.0,11.28,9.37,11.28
7655,0.0,0.39100990099009897,241.34293990279434,0.0,0.0,0.0,11.28,9.02,11.28
7656,0.0,0.40257425742574254,232.0383993261164,0.0,0.0,0.0,11.09,9.1,11.09
7657,0.0,0.4155841584158415,226.3899475411574,0.0,0.0,0.0,10.9,9.19,10.9
7658,0.0,0.4271485148514851,224.89054034005918,0.0,0.0,0.0,10.71,9.27,10.71
7659,0.0,0.40257425742574254,226.3694077164848,0.0,0.0,0.0,10.63,9.1,10.63
7660,0.0,0.381049504950495,236.14636426063208,0.0,0.0,0.0,10.55,8.94,10.55
7661,0.0,0.36101980198019795,265.06643739962215,0.0,0.0,0.0,10.48,8.77,10.48
7662,0.0,0.4285940594059405,307.0703788550447,0.0,0.0,0.0,10.35,9.28,10.35
7663,0.0,0.5008712871287128,329.746345293571,0.0,0.0,0.0,10.22,9.78,10.22
7664,0.026,0.5745940594059404,335.88775287067205,0.0,0.0,0.0,10.09,10.29,10.09
7665,0.019,0.5904950495049506,338.70170885081524,0.0,0.0,0.0,9.96,10.4,9.96
7666,0.07,0.6063960396039604,340.18057622724086,0.0,0.0,0.0,9.83,10.51,9.83
7667,0.058,0.6222970297029702,337.7568769158766,0.0,0.0,0.0,9.7,10.62,9.7
7668,0.077,0.5962772277227721,338.1471335846556,0.0,0.0,0.0,9.56,10.44,9.56
7669,0.089,0.5702574257425742,338.3525318313813,0.0,0.0,0.0,9.42,10.26,9.42
7670,0.042,0.5442376237623762,339.6054611364087,0.0,0.0,0.0,9.29,10.08,9.29
7671,0.016,0.5601386138613861,346.6300811744305,0.0,0.0,0.0,9.3,10.19,9.3
7672,0.0,0.5760396039603961,358.95397597797734,0.0,0.0,0.0,9.32,10.3,9.32
7673,0.0,0.5919405940594059,345.5414704667837,0.0,0.0,0.0,9.34,10.41,9.34
7674,0.0,0.4994257425742573,334.8813014617156,0.0,0.0,0.0,9.47,9.77,9.47
7675,0.0,0.4054653465346533,320.77044191165436,0.0,0.0,0.0,9.6,9.12,9.6
7676,0.0,0.3256732673267328,300.51817478449226,0.0,0.0,0.0,9.73,8.47,9.73
7677,0.0,0.24938613861386144,279.11567747566573,0.0,0.0,0.0,9.87,7.78,9.87
7678,0.0,0.18475247524752472,261.1844105365049,0.0,0.0,0.0,10.02,7.1,10.02
7679,0.0,0.13610891089108912,245.45090483730996,0.0,0.0,0.0,10.16,6.41,10.16
7680,0.0,0.1546831683168317,234.44155881280804,0.0,0.0,0.0,10.11,6.69,10.11
7681,0.0,0.17325742574257424,229.42984159269895,0.0,0.0,0.0,10.07,6.97,10.07
7682,0.0,0.19805940594059407,227.8893547422556,0.0,0.0,0.0,10.02,7.24,10.02
7683,0.0,0.21041584158415844,229.24498317064572,0.0,0.0,0.0,9.91,7.37,9.91
7684,0.0,0.22372277227722773,238.93978041610268,0.0,0.0,0.0,9.81,7.51,9.81
7685,0.0,0.23607920792079207,267.9214730291106,0.0,0.0,0.0,9.71,7.64,9.71
7686,0.0,0.23322772277227727,308.7546444781961,0.0,0.0,0.0,9.64,7.61,9.64
7687,0.0,0.23037623762376236,327.79506194967615,0.0,0.0,0.0,9.58,7.58,9.58
7688,0.11,0.22657425742574258,332.6835402217498,0.0,0.0,0.0,9.52,7.54,9.52
7689,0.119,0.23702970297029707,329.06853107937604,0.0,0.0,0.0,9.75,7.65,9.75
7690,0.176,0.24748514851485148,324.7757077228071,0.0,0.0,0.0,9.98,7.76,9.98
7691,0.222,0.256990099009901,318.77807891841434,0.0,0.0,0.0,10.21,7.86,10.21
7692,0.216,0.2588910891089109,323.85141561254113,0.0,0.0,0.0,10.47,7.88,10.47
7693,0.187,0.25984158415841585,325.2481236902765,0.0,0.0,0.0,10.73,7.89,10.73
7694,0.176,0.26079207920792086,326.97346896277304,0.0,0.0,0.0,11.0,7.9,11.0
7695,0.098,0.28325742574257423,334.1213279488303,0.0,0.0,0.0,10.81,8.11,10.81
7696,0.0,0.30917821782178223,353.3055241930183,0.0,0.0,0.0,10.63,8.33,10.63
7697,0.0,0.33392079207920783,340.92000991545365,0.0,0.0,0.0,10.45,8.54,10.45
7698,0.0,0.3256732673267328,327.8772212483665,0.0,0.0,0.0,10.26,8.47,10.26
7699,0.0,0.3174257425742575,310.91132606881683,0.0,0.0,0.0,10.06,8.4,10.06
7700,0.0,0.30917821782178223,291.37795280519487,0.0,0.0,0.0,9.87,8.33,9.87
7701,0.0,0.3162475247524753,272.481314106423,0.0,0.0,0.0,9.72,8.39,9.72
7702,0.0,0.3221386138613861,258.5142333290697,0.0,0.0,0.0,9.57,8.44,9.57
7703,0.0,0.3292079207920792,243.5612409674328,0.0,0.0,0.0,9.42,8.5,9.42
7704,0.0,0.31389108910891084,232.14109844947927,0.0,0.0,0.0,9.16,8.37,9.16
7705,0.0,0.29975247524752474,226.08185017106874,0.0,0.0,0.0,8.89,8.25,8.89
7706,0.0,0.28443564356435636,222.95979682083677,0.0,0.0,0.0,8.63,8.12,8.63
7707,0.0,0.33863366336633666,221.9533454118805,0.0,0.0,0.0,8.64,8.58,8.64
7708,0.0,0.39390099009900975,224.19218630119153,0.0,0.0,0.0,8.66,9.04,8.66
7709,0.0,0.46039603960396036,236.82417847482708,0.0,0.0,0.0,8.68,9.5,8.68
7710,0.0,0.40257425742574254,256.4602508618119,0.0,0.0,0.0,8.9,9.1,8.9
7711,0.0,0.3515940594059405,274.473677099663,0.0,0.0,0.0,9.12,8.69,9.12
7712,0.013,0.30446534653465335,291.0493156104337,0.0,0.0,0.0,9.35,8.29,9.35
7713,0.034,0.3953465346534654,297.1085638888443,0.0,0.0,0.0,9.52,9.05,9.52
7714,0.025,0.5052079207920792,299.55280302488103,0.0,0.0,0.0,9.68,9.81,9.68
7715,0.067,0.6150693069306931,297.88907722640226,0.0,0.0,0.0,9.85,10.57,9.85
7716,0.065,0.5717029702970297,292.9595193049834,0.0,0.0,0.0,9.93,10.27,9.93
7717,0.095,0.5297821782178218,290.3920412209112,0.0,0.0,0.0,10.01,9.98,10.01
7718,0.051,0.48641584158415835,292.1995457920981,0.0,0.0,0.0,10.09,9.68,10.09
7719,0.023,0.45461386138613874,301.23706864803245,0.0,0.0,0.0,9.94,9.46,9.94
7720,0.0,0.4213663366336634,317.77162750945797,0.0,0.0,0.0,9.79,9.23,9.79
7721,0.0,0.3895643564356435,307.7892727185849,0.0,0.0,0.0,9.64,9.01,9.64
7722,0.0,0.39390099009900975,297.4782807329507,0.0,0.0,0.0,9.48,9.04,9.48
7723,0.0,0.3996831683168317,284.312253117828,0.0,0.0,0.0,9.31,9.08,9.31
7724,0.0,0.4054653465346533,270.96136708065217,0.0,0.0,0.0,9.15,9.12,9.15
7725,0.0,0.40257425742574254,258.6785519264504,0.0,0.0,0.0,9.1,9.1,9.1
7726,0.0,0.3996831683168317,245.7384623827261,0.0,0.0,0.0,9.05,9.08,9.05
7727,0.0,0.39679207920792087,232.75729318965662,0.0,0.0,0.0,8.99,9.06,8.99
7728,0.0,0.40112871287128715,223.24735436625295,0.0,0.0,0.0,8.95,9.09,8.95
7729,0.0,0.40691089108910905,217.3318848605504,0.0,0.0,0.0,8.91,9.13,8.91
7730,0.0,0.4112475247524752,213.8401146662121,0.0,0.0,0.0,8.87,9.16,8.87
7731,0.0,0.3775148514851485,214.23037133499108,0.0,0.0,0.0,8.87,8.91,8.87
7732,0.0,0.3492376237623762,216.2021945035586,0.0,0.0,0.0,8.87,8.67,8.87
7733,0.0,0.3209603960396039,222.6311596260756,0.0,0.0,0.0,8.87,8.43,8.87
7734,0.0,0.25603960396039604,234.01022249468392,0.0,0.0,0.0,8.85,7.85,8.85
7735,0.0,0.2018613861386139,246.06709957748734,0.0,0.0,0.0,8.83,7.28,8.83
7736,0.032,0.15534653465346535,258.06235718627306,0.0,0.0,0.0,8.81,6.7,8.81
7737,0.031,0.14871287128712868,263.62864967254166,0.0,0.0,0.0,8.84,6.6,8.84
