timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-01 00:00:00,4.8444623,-0.75130498,0.0,0.32323707316877887
2019-01-01 01:00:00,4.4204321,-0.41130929,0.0,0.2949445048102281
2019-01-01 02:00:00,4.4153006,-0.0049775635,0.0,0.294602115719706
2019-01-01 03:00:00,4.32356,-0.088988331,0.0,0.288480907379464
2019-01-01 04:00:00,4.2953266,-0.027386433,0.0,0.28659709014311086
2019-01-01 05:00:00,4.30662,-0.0,0.011642654,0.2873506197065722
2019-01-01 06:00:00,4.30662,-0.0,0.0,0.2873506197065722
2019-01-01 07:00:00,4.382662,-0.0,0.07839387,0.2924243703099984
2019-01-01 08:00:00,4.382662,-0.0,0.0,0.2924243703099984
2019-01-01 09:00:00,4.5050069,-0.0,0.12612875,0.3005875894546962
2019-01-01 10:00:00,4.5050069,-0.0,0.0,0.3005875894546962
2019-01-01 11:00:00,4.6136743,-0.0,0.1120282,0.30783820472418877
2019-01-01 12:00:00,4.6136743,-0.0,0.0,0.30783820472418877
2019-01-01 13:00:00,4.6327475,-0.0,0.019663149,0.30911082590734107
2019-01-01 14:00:00,4.6327475,-0.0,0.0,0.30911082590734107
2019-01-01 15:00:00,4.6850735,-0.0,0.053944297,0.3126021737687187
2019-01-01 16:00:00,4.6850735,-0.0,0.0,0.3126021737687187
2019-01-01 17:00:00,4.7924861,-0.0,0.11073458,0.31976906501389335
2019-01-01 18:00:00,4.7924861,-0.0,0.0,0.31976906501389335
2019-01-01 19:00:00,4.7618685,-0.029699065,0.0,0.317726166793496
2019-01-01 20:00:00,4.716695,-0.043818293,0.0,0.3147120552119506
2019-01-01 21:00:00,4.6455467,-0.069013811,0.0,0.30996482696890404
2019-01-01 22:00:00,4.5677479,-0.075464837,0.0,0.30477385739359264
2019-01-01 23:00:00,4.4743893,-0.090557805,0.0,0.29854469123429883
2019-01-02 00:00:00,4.4743893,-0.0,0.0,0.29854469123429883
2019-01-02 01:00:00,4.3416294,-0.12877709,0.0,0.2896865520120822
2019-01-02 02:00:00,4.3416294,-0.0,0.0,0.2896865520120822
2019-01-02 03:00:00,7.2862592,-0.0,3.0357008,0.4861610953515085
2019-01-02 04:00:00,7.6046764,-0.0,0.32826518,0.5074068471813034
2019-01-02 05:00:00,9.7287602,-0.0,2.1897771,0.6491320972007365
2019-01-02 06:00:00,11.579988,-0.0,1.9084825,0.7726515754802304
2019-01-02 07:00:00,13.031819,-0.0,1.4967331,0.8695220998262867
2019-01-02 08:00:00,14.154208,-0.0,1.1571014,0.9444112645777252
2019-01-02 09:00:00,14.762235,-0.0,0.62683241,0.9849806519971697
2019-01-02 10:00:00,14.987335,-0.0,0.23206138,1.0
2019-01-02 11:00:00,14.898333,-0.086331932,-1.4863996e-12,0.9940615192761088
2019-01-02 12:00:00,14.592594,-0.29656634,0.0,0.9736616950244991
2019-01-02 13:00:00,14.019926,-0.55548773,0.0,0.9354515662724561
2019-01-02 14:00:00,13.213986,-0.78176241,0.0,0.8816768291360673
2019-01-02 15:00:00,12.118573,-1.0625505,0.0,0.8085875841168559
2019-01-02 16:00:00,10.629851,-1.4440599,0.0,0.7092555814626149
2019-01-02 17:00:00,8.5593746,-2.0083625,0.0,0.5711071781607604
2019-01-02 18:00:00,6.9259888,-1.5843842,0.0,0.46212277232743515
2019-01-02 19:00:00,5.7068837,-1.182532,0.0,0.38078041893371967
2019-01-02 20:00:00,4.9342806,-0.74942492,0.0,0.3292300198801188
2019-01-02 21:00:00,4.655445,-0.27047053,0.0,0.3106252712707096
2019-01-02 22:00:00,4.7121776,-0.0,0.058487189,0.31441064071764596
2019-01-02 23:00:00,4.6066473,-0.1023644,0.0,0.30736934218124834
2019-01-03 00:00:00,4.5072656,-0.096400244,0.0,0.3007382967018486
2019-01-03 01:00:00,4.4367448,-0.068405224,0.0,0.2960329371432613
2019-01-03 02:00:00,4.3987237,-0.036880396,0.0,0.29349605516924787
2019-01-03 03:00:00,4.3923242,-0.0062075915,0.0,0.2930690613107667
2019-01-03 04:00:00,4.3923242,-0.0,0.0,0.2930690613107667
2019-01-03 05:00:00,4.5853154,-0.0,0.19896002,0.3059460137509437
2019-01-03 06:00:00,4.5853154,-0.0,0.0,0.3059460137509437
2019-01-03 07:00:00,4.9704194,-0.0,0.3970145,0.33164130914535506
2019-01-03 08:00:00,4.9704194,-0.0,0.0,0.33164130914535506
2019-01-03 09:00:00,5.0695502,-0.0,0.10219663,0.33825561382327146
2019-01-03 10:00:00,5.0695502,-0.0,0.0,0.33825561382327146
2019-01-03 11:00:00,5.0925134,-0.0,0.023673396,0.33978778748856947
2019-01-03 12:00:00,5.0925134,-0.0,0.0,0.33978778748856947
2019-01-03 13:00:00,5.0936427,-0.0,0.0011642654,0.3398631377759955
2019-01-03 14:00:00,5.0936427,-0.0,0.0,0.3398631377759955
2019-01-03 15:00:00,5.1306599,-0.0,0.038162033,0.34233303652717445
2019-01-03 16:00:00,5.1306599,-0.0,0.0,0.34233303652717445
2019-01-03 17:00:00,5.2169914,-0.0,0.089001622,0.34809333347122756
2019-01-03 18:00:00,5.1102063,-0.10358158,0.0,0.3409683109105121
2019-01-03 19:00:00,5.1102063,-0.0,0.0,0.3409683109105121
2019-01-03 20:00:00,5.2262396,-0.0,0.11962194,0.3487104011487033
2019-01-03 21:00:00,6.2464478,-0.0,1.0517611,0.4167817560627023
2019-01-03 22:00:00,7.445226,-0.0,1.2358538,0.496767837644251
2019-01-03 23:00:00,8.7864794,-0.0,1.3827354,0.5862602924402504
2019-01-04 00:00:00,10.090741,-0.0,1.3445991,0.6732845432493502
2019-01-04 01:00:00,11.271146,-0.0,1.2169131,0.7520447097499322
2019-01-04 02:00:00,12.280555,-0.0,1.0406274,0.8193955096086128
2019-01-04 03:00:00,13.263522,-0.0,1.0133682,0.8849820198187336
2019-01-04 04:00:00,14.168689,-0.0,0.93316192,0.9453774803859393
2019-01-04 05:00:00,14.87702,-0.0,0.73023797,0.9926394519105631
2019-01-04 06:00:00,14.987335,-0.0,0.1137266,1.0
2019-01-04 07:00:00,14.733542,-0.24617935,0.0,0.9830661688685813
2019-01-04 08:00:00,13.737106,-0.96654217,0.0,0.9165809665294063
2019-01-04 09:00:00,13.22336,-0.49833425,0.0,0.8823022905673357
2019-01-04 10:00:00,13.22336,-0.0,0.0,0.8823022905673357
2019-01-04 11:00:00,13.971715,-0.0,0.77150017,0.9322347835689266
2019-01-04 12:00:00,14.467332,-0.0,0.51094523,0.9653038382073932
2019-01-04 13:00:00,14.833344,-0.0,0.37733279,0.9897252580261935
2019-01-04 14:00:00,14.987335,-0.0,0.15875275,1.0
2019-01-04 15:00:00,14.902353,-0.082432317,0.0,0.9943297457486604
2019-01-04 16:00:00,14.472016,-0.41742714,0.0,0.965616368754018
2019-01-04 17:00:00,13.50819,-0.93491089,0.0,0.9013070035466613
2019-01-04 18:00:00,12.601137,-0.87984113,0.0,0.840785703395567
