,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
2955,0.0,0.1914059405940594,33.24771638881348,0.0,0.0,0.0,23.94,7.17,23.94
2956,0.0,0.17060396039603956,34.29563868187064,0.0,0.0,0.0,23.59,6.93,23.59
2957,0.0,0.1546831683168317,37.15995961622687,0.0,0.0,0.0,23.25,6.69,23.25
2958,0.0,0.14605940594059405,41.80257292668011,0.0,0.0,0.0,23.46,6.56,23.46
2959,0.0,0.13743564356435642,45.228961272766995,0.0,0.0,0.0,23.68,6.43,23.68
2960,0.0,0.12881188118811882,46.56903159904009,0.0,0.0,0.0,23.9,6.3,23.9
2961,0.0,0.10891089108910891,46.353096096228306,0.0,0.0,0.0,24.21,6.0,24.21
2962,0.0,0.09455445544554456,45.72751824249419,0.0,0.0,0.0,24.53,5.71,24.53
2963,0.003,0.0797029702970297,45.289296192670285,0.0,0.0,0.0,24.84,5.41,24.84
2964,0.113,0.0900990099009901,45.65765675629038,0.0,0.0,0.0,25.06,5.62,25.06
2965,0.271,0.1004950495049505,45.81960838339922,0.0,0.0,0.0,25.28,5.83,25.28
2966,0.439,0.11156435643564357,45.80690629499852,0.0,0.0,0.0,25.5,6.04,25.5
2967,0.567,0.08316831683168319,45.99743762100891,0.0,0.0,0.0,25.47,5.48,25.47
2968,0.623,0.056643564356435645,46.8516530659555,0.0,0.0,0.0,25.43,4.91,25.43
2969,0.648,0.03914851485148514,45.66718332259089,0.0,0.0,0.0,25.4,4.34,25.4
2970,0.598,0.035465346534653455,44.70500012623841,0.0,0.0,0.0,25.38,4.22,25.38
2971,0.467,0.03147524752475247,43.55546112597571,0.0,0.0,0.0,25.36,4.09,25.36
2972,0.339,0.027960396039603954,43.83808259289112,0.0,0.0,0.0,25.35,3.96,25.35
2973,0.039,0.03884158415841584,41.4818451945626,0.0,0.0,0.0,25.29,4.33,25.29
2974,0.03,0.0501980198019802,38.96365616912526,0.0,0.0,0.0,25.22,4.7,25.22
2975,0.007,0.06336633663366337,36.200951941974566,0.0,0.0,0.0,25.16,5.08,25.16
2976,0.0,0.03055445544554454,34.27658554926961,0.0,0.0,0.0,25.08,4.06,25.08
2977,0.0,0.01046534653465346,33.26676952141452,0.0,0.0,0.0,24.99,3.03,24.99
2978,0.0,9.90099009900969e-05,32.993674620799624,0.0,0.0,0.0,24.91,2.01,24.91
2979,0.0,0.008118811881188117,33.20008355731089,0.0,0.0,0.0,24.78,2.82,24.78
2980,0.0,0.021564356435643566,34.25435689456839,0.0,0.0,0.0,24.65,3.62,24.65
2981,0.0,0.041910891089108906,37.05199186482099,0.0,0.0,0.0,24.53,4.43,24.53
2982,0.0,0.036999999999999984,41.71048278577508,0.0,0.0,0.0,24.6,4.27,24.6
2983,0.0,0.0320891089108911,45.95615583370666,0.0,0.0,0.0,24.67,4.11,24.67
2984,0.0,0.02758415841584158,48.109159817624096,0.0,0.0,0.0,24.75,3.94,24.75
2985,0.0,0.02833663366336633,48.756966326059434,0.0,0.0,0.0,25.12,3.98,25.12
2986,0.0,0.02932673267326731,48.67757827355509,0.0,0.0,0.0,25.5,4.02,25.5
2987,0.004,0.03055445544554454,47.81701178440816,0.0,0.0,0.0,25.88,4.06,25.88
