,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,industrial_demand
189,0.0,0.5138811881188117,42.952111926942806,0.0,0.0
190,0.0,0.5196633663366337,40.59269900651411,0.0,0.0
191,0.0,0.5239999999999998,37.95701566337034,0.0,0.0
192,0.0,0.4141386138613861,36.01359613806435,0.0,0.0
193,0.0,0.3197821782178218,34.92756757980511,0.0,0.0
194,0.0,0.237980198019802,34.32421838077221,0.0,0.0
195,0.0,0.17809900990099012,34.06382556855799,0.0,0.0
196,0.0,0.13544554455445548,34.46711687528,0.0,0.0
197,0.0,0.0975247524752475,36.204127464074745,0.0,0.0
198,0.0,0.06287128712871289,40.75147511152276,0.0,0.0
199,0.0,0.04037623762376237,47.508986140691356,0.0,0.0
200,0.0,0.022693069306930696,52.25321615835013,0.0,0.0
201,0.101,0.027019801980198023,53.64727036032616,0.0,0.0
202,0.243,0.033009900990099,53.88861003993934,0.0,0.0
203,0.347,0.04006930693069307,53.97434913664401,0.0,0.0
204,0.339,0.05418811881188119,53.691727669728586,0.0,0.0
205,0.269,0.07376237623762376,54.09819449855077,0.0,0.0
206,0.224,0.09653465346534654,53.793344376934144,0.0,0.0
207,0.181,0.10841584158415843,53.79969542113448,0.0,0.0
208,0.078,0.1241683168316832,54.6031025124783,0.0,0.0
209,0.0,0.14008910891089107,56.54969755988449,0.0,0.0
210,0.0,0.16397029702970298,54.431624319068945,0.0,0.0
211,0.0,0.19425742574257426,52.51360897056432,0.0,0.0
212,0.0,0.22847524752475243,49.846170406418835,0.0,0.0
213,0.0,0.30210891089108904,46.87388172065672,0.0,0.0
214,0.0,0.3857623762376238,43.73329036358541,0.0,0.0
215,0.0,0.4893069306930692,41.09125597624131,0.0,0.0
216,0.0,0.5673663366336633,38.5794179950043,0.0,0.0
217,0.0,0.6454257425742573,37.06786947532186,0.0,0.0
218,0.0,0.7228514851485149,36.26128686187785,0.0,0.0
219,0.0,0.7100198019801981,35.85482003305568,0.0,0.0
220,0.0,0.6957623762376238,35.90880390875863,0.0,0.0
221,0.0,0.6815049504950494,37.385421685339175,0.0,0.0
222,0.0,0.7214257425742575,41.669200998472824,0.0,0.0
223,0.0,0.7599207920792079,48.375903674038646,0.0,0.0
224,0.0,0.7984158415841583,52.60887463356953,0.0,0.0
225,0.101,0.8272871287128711,53.56470678572167,0.0,0.0
226,0.215,0.8447524752475247,53.38687754811196,0.0,0.0
227,0.272,0.8622178217821782,53.15823995689949,0.0,0.0
228,0.229,0.8703267326732673,52.567592846267274,0.0,0.0
229,0.322,0.8784356435643563,52.50090688216363,0.0,0.0
230,0.252,0.8875643564356435,52.332604210854456,0.0,0.0
231,0.154,0.8956435643564354,52.38023704235705,0.0,0.0
232,0.067,0.9030495049504951,53.22492592100313,0.0,0.0
233,0.0,0.911128712871287,55.96540149345261,0.0,0.0
234,0.0,0.9165148514851484,54.22203986045753,0.0,0.0
235,0.0,0.9219009900990098,52.54218866946589,0.0,0.0
236,0.0,0.9272871287128713,49.95413815782472,0.0,0.0
237,0.0,0.9380594059405941,47.061237524566934,0.0,0.0
238,0.0,0.9481584158415842,43.75551901828662,0.0,0.0
239,0.0,0.9533861386138615,40.95153300383369,0.0,0.0
240,0.0,0.9611485148514852,38.420641889995636,0.0,0.0
241,0.0,0.9689108910891089,36.71538652220263,0.0,0.0
242,0.0,0.9766732673267327,35.81671376785361,0.0,0.0
243,0.0,0.9822178217821782,35.45470424843387,0.0,0.0
244,0.0,0.9865346534653465,35.71827258274824,0.0,0.0
245,0.0,0.9897029702970297,37.31238467703519,0.0,0.0
246,0.0,0.9792871287128713,41.554882202866594,0.0,0.0
247,0.0,0.9219009900990098,48.255233834232065,0.0,0.0
248,0.0,0.8083960396039603,52.95818206458858,0.0,0.0
249,0.115,0.816950495049505,54.460204017970526,0.0,0.0
250,0.145,0.822920792079208,54.7460010069861,0.0,0.0
251,0.248,0.8266633663366336,54.41257118646791,0.0,0.0
252,0.265,0.8603465346534652,53.243979053604185,0.0,0.0
253,0.308,0.8949702970297029,52.840687746882175,0.0,0.0
254,0.212,0.9306534653465348,52.92960236568702,0.0,0.0
255,0.125,0.9514455445544555,53.12648473589775,0.0,0.0
256,0.052,0.9608712871287128,53.72665841283049,0.0,0.0
257,0.0,0.9705742574257427,56.72752679749418,0.0,0.0
258,0.0,0.9313267326732674,54.87302189099303,0.0,0.0
259,0.0,0.8640891089108911,52.83433670268183,0.0,0.0
260,0.0,0.7741782178217821,50.262163801541526,0.0,0.0
261,0.0,0.6986138613861387,47.47405539758945,0.0,0.0
262,0.0,0.6222970297029702,43.88253990229355,0.0,0.0
263,0.0,0.5442376237623762,41.06267627733975,0.0,0.0
264,0.0,0.45172277227722757,38.500029942499964,0.0,0.0
265,0.0,0.36455445544554466,36.759843831605046,0.0,0.0
266,0.0,0.2903267326732673,35.9119794308588,0.0,0.0
267,0.0,0.21421782178217824,35.56584752193993,0.0,0.0
268,0.0,0.1526930693069307,35.75955437005049,0.0,0.0
269,0.0,0.10396039603960397,37.13455543942549,0.0,0.0
270,0.0,0.1004950495049505,41.637445777471086,0.0,0.0
271,0.0,0.0975247524752475,48.50292455804558,0.0,0.0
272,0.0,0.09405940594059406,52.80893252588043,0.0,0.0
273,0.056,0.11952475247524753,53.53930260892028,0.0,0.0
274,0.133,0.15003960396039603,53.37417545971128,0.0,0.0
275,0.21,0.18285148514851485,53.26938323040556,0.0,0.0
276,0.285,0.20851485148514848,52.465976139061716,0.0,0.0
277,0.297,0.23512871287128712,52.93912893198754,0.0,0.0
278,0.243,0.26079207920792086,53.19317070000139,0.0,0.0
279,0.087,0.2702970297029703,53.37417545971128,0.0,0.0
280,0.072,0.28207920792079205,54.2601461256596,0.0,0.0
281,0.0,0.29268316831683167,56.41315010957703,0.0,0.0
282,0.0,0.3551287128712872,54.577698335676914,0.0,0.0
283,0.0,0.42425742574257425,53.19952174420175,0.0,0.0
284,0.0,0.5008712871287128,50.89091717737581,0.0,0.0
285,0.0,0.5138811881188117,47.79160760760677,0.0,0.0
286,0.0,0.5254455445544552,44.606558941133045,0.0,0.0
287,0.0,0.5384554455445543,42.031210517892575,0.0,0.0
288,0.0,0.573148514851485,39.452686572551926,0.0,0.0
289,0.0,0.6078415841584157,37.788712992061164,0.0,0.0
290,0.0,0.6425346534653466,37.03611425432011,0.0,0.0
291,0.0,0.6642178217821783,36.880513671411634,0.0,0.0
292,0.0,0.6843564356435645,36.87098710511111,0.0,0.0
293,0.0,0.7057425742574256,38.21740847558455,0.0,0.0
294,0.0,0.7314059405940595,42.228092888103305,0.0,0.0
295,0.0,0.7584950495049506,48.839529900663926,0.0,0.0
296,0.0,0.7841584158415842,53.44721246801525,0.0,0.0
297,0.112,0.7984158415841583,55.26996215351467,0.0,0.0
298,0.172,0.8112475247524751,55.75264151274101,0.0,0.0
299,0.294,0.8222970297029703,55.09848396010532,0.0,0.0
300,0.342,0.8341485148514851,53.59011096252306,0.0,0.0
301,0.363,0.8453762376237623,53.35512232711023,0.0,0.0
302,0.214,0.8566039603960395,53.49484529951786,0.0,0.0
303,0.171,0.8615940594059405,53.58693544042287,0.0,0.0
304,0.096,0.8665841584158415,54.4729061063712,0.0,0.0
305,0.0,0.8715742574257425,57.00697274230942,0.0,0.0
306,0.0,0.8341485148514851,54.78410727218817,0.0,0.0
307,0.0,0.7670495049504951,52.43739644016017,0.0,0.0
308,0.0,0.6815049504950494,49.68421877931,0.0,0.0
309,0.0,0.5991683168316833,46.5086966791368,0.0,0.0
310,0.0,0.5167722772277228,43.66977992158195,0.0,0.0
311,0.0,0.432930693069307,41.50407384926381,0.0,0.0
312,0.0,0.49508910891089114,39.084326008931846,0.0,0.0
313,0.0,0.5572475247524752,37.283804978133624,0.0,0.0
314,0.0,0.6179603960396038,35.95008569606088,0.0,0.0
315,0.0,0.6381980198019802,35.36578962962901,0.0,0.0
316,0.0,0.6584356435643564,35.4134224611316,0.0,0.0
317,0.0,0.6786534653465347,35.88339973195725,0.0,0.0
318,0.0,0.552910891089109,37.30603363283484,0.0,0.0
319,0.0,0.4285940594059405,40.043333683184144,0.0,0.0
320,0.0,0.3186039603960396,43.35222771156464,0.0,0.0
321,0.113,0.25984158415841585,46.25465491112294,0.0,0.0
322,0.228,0.21041584158415844,47.60107628159637,0.0,0.0
323,0.337,0.16596039603960397,48.14091503862582,0.0,0.0
324,0.394,0.2199207920792079,48.22030309113015,0.0,0.0
325,0.39,0.27972277227722775,47.785256563406435,0.0,0.0
326,0.258,0.3515940594059405,46.85800411015585,0.0,0.0
327,0.207,0.36219801980198013,46.35944714042866,0.0,0.0
328,0.072,0.37162376237623757,47.02313125936487,0.0,0.0
329,0.0,0.3822277227722772,50.347902898246204,0.0,0.0
330,0.0,0.40980198019801983,49.80171309701642,0.0,0.0
331,0.0,0.44015841584158405,48.15679264912669,0.0,0.0
332,0.0,0.46906930693069315,45.845012560200594,0.0,0.0
333,0.0,0.5514653465346535,43.59674291327796,0.0,0.0
334,0.0,0.6338613861386138,41.57075981336746,0.0,0.0
335,0.0,0.7157227722772277,39.5034949261547,0.0,0.0
336,0.0,0.8703267326732673,37.53784674614749,0.0,0.0
337,0.0,0.9594851485148516,35.85482003305568,0.0,0.0
338,0.0,0.9843564356435643,34.71163207699333,0.0,0.0
339,0.0,0.9900990099009901,34.228952717767,0.0,0.0
340,0.0,0.9900990099009901,34.17179331996388,0.0,0.0
341,0.0,0.9900990099009901,34.42583508797774,0.0,0.0
342,0.0,0.9900990099009901,35.08951920691394,0.0,0.0
343,0.0,0.9900990099009901,36.77254592000574,0.0,0.0
344,0.0,0.9900990099009901,38.893794682921445,0.0,0.0
345,0.1,0.9900990099009901,40.926128827032294,0.0,0.0
346,0.227,0.9875247524752475,42.66949046002738,0.0,0.0
347,0.28,0.983960396039604,43.56181217017606,0.0,0.0
348,0.309,0.9862871287128713,44.20644315651122,0.0,0.0
349,0.29,0.9881683168316832,43.949225866397185,0.0,0.0
350,0.239,0.990049504950495,43.55546112597571,0.0,0.0
351,0.189,0.985990099009901,43.38398293256636,0.0,0.0
352,0.067,0.9800792079207921,44.39062343832126,0.0,0.0
353,0.0,0.9644752475247524,48.680753795655264,0.0,0.0
354,0.0,0.9279603960396039,48.70298245035648,0.0,0.0
355,0.0,0.8715742574257425,47.515337184891706,0.0,0.0
356,0.0,0.8155247524752476,45.549689004884485,0.0,0.0
357,0.0,0.7813069306930693,43.43479128616913,0.0,0.0
358,0.0,0.7470891089108911,41.011867923736965,0.0,0.0
359,0.0,0.7142970297029703,38.43016845629616,0.0,0.0
360,0.0,0.7114455445544555,36.42958953318704,0.0,0.0
361,0.0,0.7085940594059407,35.36896515172918,0.0,0.0
362,0.0,0.7057425742574256,34.94344519030597,0.0,0.0
363,0.0,0.5789306930693069,34.87358370410216,0.0,0.0
364,0.0,0.45027722772277223,35.23559322352191,0.0,0.0
365,0.0,0.3350990099009902,37.00435903331839,0.0,0.0
366,0.0,0.38811881188118813,41.58346190176816,0.0,0.0
367,0.0,0.45172277227722757,48.43306307184176,0.0,0.0
368,0.0,0.5167722772277228,52.98993728559032,0.0,0.0
369,0.122,0.5485742574257425,53.89178556203951,0.0,0.0
370,0.272,0.5818217821782178,53.631392749825295,0.0,0.0
371,0.382,0.6150693069306931,53.50437186581838,0.0,0.0
372,0.466,0.7356831683168317,52.923251321486674,0.0,0.0
373,0.38,0.8360198019801979,53.1455378684988,0.0,0.0
374,0.305,0.8889108910891088,53.08837847069569,0.0,0.0
375,0.222,0.8609702970297028,53.26303218620521,0.0,0.0
376,0.123,0.83290099009901,54.14900285215353,0.0,0.0
377,0.0,0.7870099009900989,56.56557517038534,0.0,0.0
378,0.0,0.7214257425742575,54.853968758391986,0.0,0.0
379,0.0,0.6555445544554456,53.08837847069569,0.0,0.0
380,0.0,0.589049504950495,51.13225685698899,0.0,0.0
381,0.0,0.4994257425742573,48.16631921542721,0.0,0.0
382,0.0,0.40980198019801983,44.97491950475313,0.0,0.0
383,0.0,0.33392079207920783,41.812099492980614,0.0,0.0
384,0.0,0.32331683168316827,39.538425669256604,0.0,0.0
385,0.0,0.31153465346534653,38.128493856779706,0.0,0.0
386,0.0,0.3009306930693069,37.33778885383657,0.0,0.0
387,0.0,0.3492376237623762,36.839231884109374,0.0,0.0
388,0.0,0.3996831683168317,36.340674914382184,0.0,0.0
389,0.0,0.45895049504950497,37.43305451684177,0.0,0.0
390,0.0,0.4878613861386137,42.10107200409639,0.0,0.0
391,0.0,0.5167722772277228,49.37936865769339,0.0,0.0
392,0.0,0.5442376237623762,53.91401421674071,0.0,0.0
393,0.105,0.5225544554455445,55.01909590760099,0.0,0.0
394,0.235,0.4994257425742573,55.19057410101034,0.0,0.0
395,0.345,0.47629702970297016,54.838091147891106,0.0,0.0
396,0.378,0.48352475247524745,53.5964620067234,0.0,0.0
397,0.28,0.49075247524752486,53.28526084090642,0.0,0.0
398,0.277,0.4994257425742573,53.23762800940383,0.0,0.0
399,0.203,0.5326732673267326,53.58375991832271,0.0,0.0
400,0.071,0.5659207920792079,54.17440702895492,0.0,0.0
401,0.0,0.6006138613861387,56.5242933830831,0.0,0.0
402,0.0,0.5413465346534654,55.37157886072022,0.0,0.0
403,0.0,0.48207920792079206,53.88861003993934,0.0,0.0
404,0.0,0.42281188118811885,51.4847398101082,0.0,0.0
405,0.0,0.3468811881188119,48.55690843374851,0.0,0.0
406,0.0,0.27736633663366345,45.136871131861966,0.0,0.0
407,0.0,0.21897029702970297,42.21539079970262,0.0,0.0
408,0.0,0.1895049504950495,39.70990386266596,0.0,0.0
409,0.0,0.1646336633663366,38.29044548388854,0.0,0.0
410,0.0,0.14340594059405937,37.350490942237265,0.0,0.0
411,0.0,0.16994059405940592,37.115502306824446,0.0,0.0
412,0.0,0.20566336633663368,37.445756605242465,0.0,0.0
413,0.0,0.24368316831683168,38.817582152517296,0.0,0.0
414,0.0,0.33627722772277235,43.1299411645525,0.0,0.0
415,0.0,0.44449504950495056,50.093861130232355,0.0,0.0
416,0.0,0.5644752475247525,54.50783684947311,0.0,0.0
417,0.059,0.5948316831683168,55.90189105144915,0.0,0.0
418,0.059,0.6251881188118813,56.08607133325919,0.0,0.0
419,0.137,0.6569900990099009,55.866960308347245,0.0,0.0
420,0.284,0.6367524752475249,55.20010066731086,0.0,0.0
421,0.327,0.6165148514851485,54.94605889929701,0.0,0.0
422,0.235,0.5962772277227721,54.28872582456115,0.0,0.0
423,0.132,0.5673663366336633,54.2474440372589,0.0,0.0
424,0.076,0.5384554455445543,55.000042774999955,0.0,0.0
425,0.0,0.5080990099009901,57.664305817045275,0.0,0.0
426,0.0,0.4965346534653465,56.07336924485849,0.0,0.0
427,0.0,0.48352475247524745,54.16488046265441,0.0,0.0
428,0.0,0.4705148514851485,51.700675312919984,0.0,0.0
429,0.0,0.4632871287128712,48.69663140615615,0.0,0.0
430,0.0,0.45461386138613874,45.30834932527132,0.0,0.0
431,0.0,0.44738613861386134,42.488485700317526,0.0,0.0
432,0.0,0.45461386138613874,39.865504445574445,0.0,0.0
433,0.0,0.4632871287128712,38.29679652808888,0.0,0.0
434,0.0,0.4705148514851485,37.318735721235534,0.0,0.0
435,0.0,0.4343762376237624,36.994832467017865,0.0,0.0
436,0.0,0.39823762376237626,37.318735721235534,0.0,0.0
437,0.0,0.36573267326732684,38.88426811662093,0.0,0.0
438,0.0,0.33627722772277235,43.22838234965788,0.0,0.0
439,0.0,0.30564356435643575,50.16372261643616,0.0,0.0
440,0.0,0.2750099009900989,54.06643927754902,0.0,0.0
441,0.074,0.27972277227722775,54.711070263884196,0.0,0.0
442,0.147,0.28325742574257423,54.35541178866479,0.0,0.0
443,0.231,0.287970297029703,53.39640411441247,0.0,0.0
444,0.177,0.25603960396039604,52.06268483233975,0.0,0.0
445,0.234,0.22752475247524753,51.76736127702363,0.0,0.0
446,0.213,0.19996039603960394,51.71972844552103,0.0,0.0
447,0.118,0.17126732673267328,52.1515994511446,0.0,0.0
448,0.068,0.15003960396039603,53.03757011709291,0.0,0.0
449,0.0,0.12881188118811882,55.736763902240135,0.0,0.0
