timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-01 00:00:00,2.2852336,-0.0,0.13772565,0.2247801412635661
2019-01-01 01:00:00,2.6124639,-0.0,0.3373508,0.25696716715873896
2019-01-01 02:00:00,3.1063868,-0.0,0.50919886,0.3055504101301841
2019-01-01 03:00:00,3.3593988,-0.0,0.26083716,0.33043717579885684
2019-01-01 04:00:00,3.3311654,-0.027386433,0.0,0.327660082183416
2019-01-01 05:00:00,3.3424587,-0.0,0.011642654,0.3287709137278725
2019-01-01 06:00:00,3.3424587,-0.0,0.0,0.3287709137278725
2019-01-01 07:00:00,3.4185008,-0.0,0.07839387,0.3362505665651046
2019-01-01 08:00:00,3.4185008,-0.0,0.0,0.3362505665651046
2019-01-01 09:00:00,3.462043,-0.0,0.044888899,0.3405334643252839
2019-01-01 10:00:00,3.5408457,-0.0,0.081239852,0.34828465529234764
2019-01-01 11:00:00,3.649513,-0.0,0.1120282,0.35897338796489814
2019-01-01 12:00:00,3.649513,-0.0,0.0,0.35897338796489814
2019-01-01 13:00:00,3.6685863,-0.0,0.019663149,0.3608494758485886
2019-01-01 14:00:00,3.6685863,-0.0,0.0,0.3608494758485886
2019-01-01 15:00:00,3.7209123,-0.0,0.053944297,0.36599636572092265
2019-01-01 16:00:00,3.7209123,-0.0,0.0,0.36599636572092265
2019-01-01 17:00:00,3.8283248,-0.0,0.11073458,0.37656167375922245
2019-01-01 18:00:00,3.8283248,-0.0,0.0,0.37656167375922245
2019-01-01 19:00:00,3.7977072,-0.029699065,0.0,0.37355006546974545
2019-01-01 20:00:00,3.7525337,-0.043818293,0.0,0.36910670978332033
2019-01-01 21:00:00,3.6813854,-0.069013811,0.0,0.3621084208886259
2019-01-01 22:00:00,3.6035866,-0.075464837,0.0,0.35445597553068264
2019-01-01 23:00:00,3.5102281,-0.090557805,0.0,0.3452730470028706
2019-01-02 00:00:00,3.4292922,-0.078507774,0.0,0.33731203022310075
2019-01-02 01:00:00,3.3774682,-0.050269319,0.0,0.33221451807342683
2019-01-02 02:00:00,3.3498622,-0.026777845,0.0,0.32949913677511145
2019-01-02 03:00:00,3.3529992,-0.0,0.0032340706,0.3298076983607383
2019-01-02 04:00:00,3.3529992,-0.0,0.0,0.3298076983607383
2019-01-02 05:00:00,5.4957738,-0.0,2.2090459,0.5405752878465491
2019-01-02 06:00:00,5.4957738,-0.0,0.0,0.5405752878465491
2019-01-02 07:00:00,7.5627256,-0.0,2.1308782,0.7438847952811423
2019-01-02 08:00:00,7.5627256,-0.0,0.0,0.7438847952811423
2019-01-02 09:00:00,8.7575349,-0.0,1.2317621,0.8614086244586155
2019-01-02 10:00:00,9.5335759,-0.0,0.80004227,0.937741567229245
2019-01-02 11:00:00,9.964935,-0.0,0.44470013,0.9801709098720823
2019-01-02 12:00:00,10.166528,-0.0,0.20782819,1.0
2019-01-02 13:00:00,10.086394,-0.077730733,0.0,0.9921178597058898
2019-01-02 14:00:00,9.7464104,-0.32978367,0.0,0.9586763937501575
2019-01-02 15:00:00,9.0868361,-0.63978715,0.0,0.8937993482140608
2019-01-02 16:00:00,8.0038341,-1.0505119,0.0,0.787273108380757
2019-01-02 17:00:00,6.3098439,-1.6431705,0.0,0.6206488488498728
2019-01-02 18:00:00,5.0786344,-1.1942732,0.0,0.49954462329715715
2019-01-02 19:00:00,4.288281,-0.76664283,0.0,0.4218038842759298
2019-01-02 20:00:00,3.9701194,-0.30861675,0.0,0.39050887382595123
2019-01-02 21:00:00,3.8643381,-0.10260784,0.0,0.3801040138776975
2019-01-02 22:00:00,3.7480164,-0.1128321,0.0,0.3686623791327777
2019-01-02 23:00:00,3.642486,-0.1023644,0.0,0.3582821982096543
2019-01-03 00:00:00,3.5431043,-0.096400244,0.0,0.3485068156995191
2019-01-03 01:00:00,3.5431043,-0.0,0.0,0.3485068156995191
2019-01-03 02:00:00,3.4345625,-0.10528562,0.0,0.33783042745763353
2019-01-03 03:00:00,3.4281629,-0.0062075915,0.0,0.337200950019515
2019-01-03 04:00:00,3.4281629,-0.0,0.0,0.337200950019515
2019-01-03 05:00:00,3.6211541,-0.0,0.19896002,0.3561839499187924
2019-01-03 06:00:00,3.6211541,-0.0,0.0,0.3561839499187924
2019-01-03 07:00:00,4.0062582,-0.0,0.3970145,0.3940635583750913
2019-01-03 08:00:00,4.0062582,-0.0,0.0,0.3940635583750913
2019-01-03 09:00:00,4.1053889,-0.0,0.10219663,0.4038142520238965
2019-01-03 10:00:00,4.1053889,-0.0,0.0,0.4038142520238965
2019-01-03 11:00:00,4.1283521,-0.0,0.023673396,0.4060729582410042
2019-01-03 12:00:00,4.1283521,-0.0,0.0,0.4060729582410042
2019-01-03 13:00:00,4.1294814,-0.0,0.0011642654,0.40618403844459
2019-01-03 14:00:00,4.1294814,-0.0,0.0,0.40618403844459
2019-01-03 15:00:00,4.1664986,-0.0,0.038162033,0.4098251241721854
2019-01-03 16:00:00,4.1664986,-0.0,0.0,0.4098251241721854
2019-01-03 17:00:00,4.2528302,-0.0,0.089001622,0.41831687278095336
2019-01-03 18:00:00,4.1460451,-0.10358158,0.0,0.40781327705977893
2019-01-03 19:00:00,4.0726381,-0.071204726,0.0,0.4005928179217133
2019-01-03 20:00:00,3.9791541,-0.090679522,0.0,0.39139754496323625
2019-01-03 21:00:00,3.8714906,-0.1044336,0.0,0.3808075480636064
2019-01-03 22:00:00,3.7511534,-0.11672706,0.0,0.3689709407184046
2019-01-03 23:00:00,3.642988,-0.10492047,0.0,0.35833157593231435
2019-01-04 00:00:00,3.5444847,-0.095548221,0.0,0.34864259460063457
2019-01-04 01:00:00,4.6894508,-0.0,1.1803775,0.46126374707274703
2019-01-04 02:00:00,4.6894508,-0.0,0.0,0.46126374707274703
2019-01-04 03:00:00,6.1466777,-0.0,1.5022958,0.6045994955209881
2019-01-04 04:00:00,7.5186031,-0.0,1.414356,0.7395448180539118
2019-01-04 05:00:00,8.6853572,-0.0,1.2028393,0.8543090817238689
2019-01-04 06:00:00,9.2249229,-0.0,0.55625331,0.9073818416670864
2019-01-04 07:00:00,8.97714,-0.24034949,0.0,0.8830094207186564
2019-01-04 08:00:00,7.9548243,-0.99164621,0.0,0.7824524065639715
2019-01-04 09:00:00,7.4913803,-0.44954063,0.0,0.7368671290729737
2019-01-04 10:00:00,7.7068759,-0.0,0.22216037,0.7580637067049832
2019-01-04 11:00:00,8.6450888,-0.0,0.96722985,0.8503482014705512
2019-01-04 12:00:00,9.3727871,-0.0,0.75020438,0.9219260597128145
2019-01-04 13:00:00,9.8811484,-0.0,0.52408378,0.9719294925465214
2019-01-04 14:00:00,10.153316,-0.0,0.28058476,0.9987004412912649
2019-01-04 15:00:00,10.166528,-0.0,0.013621439,1.0
2019-01-04 16:00:00,9.8077542,-0.34801091,0.0,0.9647102924420216
