timestep,Demand,Demand AC,Demand DC,Demand shortage AC,Demand shortage DC,PV generation,PV generation DC,Wind generation,Excess generation,Consumption from main grid,Feed into main grid,Storage discharge,Storage discharge DC,Storage SOC,Storage charge,Storage charge DC,Genset generation,Grid availability
2019-01-01 16:00:00,4.092445955874145,4.092445955874145,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.092446,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 17:00:00,4.349878425103792,4.349878425103792,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.3498784,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 18:00:00,4.352921362092323,4.352921362092323,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.3529214,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 19:00:00,4.278673699572188,4.278673699572188,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.2786737,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 20:00:00,4.169127967985103,4.169127967985103,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.169128,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 21:00:00,3.996593440735447,3.996593440735447,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9965934,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 22:00:00,3.80793134744658,3.80793134744658,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.8079313,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-01 23:00:00,3.5815368354999393,3.5815368354999393,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5815368,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 00:00:00,3.3852673997397473,3.3852673997397473,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3852674,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 01:00:00,3.259594102113454,3.259594102113454,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.2595941,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 02:00:00,3.1926494883657908,3.1926494883657908,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.1926495,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 03:00:00,3.1661759365655797,3.1661759365655797,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.1661759,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 04:00:00,3.200256830837116,3.200256830837116,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.2002568,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 05:00:00,3.3426662819003257,3.3426662819003257,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3426663,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 06:00:00,3.6932126229789946,3.6932126229789946,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.6932126,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 07:00:00,4.181908303336931,4.181908303336931,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.1819083,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 08:00:00,4.598486377066703,4.598486377066703,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.5984864,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 09:00:00,4.790191407344098,4.790191407344098,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7901914,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 10:00:00,4.854093084103232,4.854093084103232,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8540931,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 11:00:00,4.841617042450258,4.841617042450258,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.841617,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 12:00:00,4.813317728456927,4.813317728456927,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8133177,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 13:00:00,4.833705406280079,4.833705406280079,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8337054,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 14:00:00,4.829141000797285,4.829141000797285,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.829141,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 15:00:00,4.848311503825024,4.848311503825024,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8483115,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 16:00:00,4.968203221173112,4.968203221173112,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9682032,-0.0,-0.0,-0.0,0.8716151227248032,0.0,0.0,0.0,1
2019-01-02 17:00:00,5.2785827940031815,5.2785827940031815,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.21909146,-0.21909146,0.8291058953518778,0.0,0.0,0.0,1
2019-01-02 18:00:00,5.077748952760195,5.077748952760195,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.018257622,-0.018257622,0.8255634581690984,0.0,0.0,0.0,1
2019-01-02 19:00:00,4.906735894004802,4.906735894004802,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9067359,-0.0,-0.0,-0.0,0.8255634581690984,0.0,0.0,0.0,1
2019-01-02 20:00:00,4.696773241796224,4.696773241796224,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.6967732,-0.0,-0.0,-0.0,0.8255634581690984,0.0,0.0,0.0,1
2019-01-02 21:00:00,4.440253653663136,4.440253653663136,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.4402537,-0.0,-0.0,-0.0,0.8255634581690984,0.0,0.0,0.0,1
2019-01-02 22:00:00,4.158173394826395,4.158173394826395,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.1581734,-0.0,-0.0,-0.0,0.8255634581690984,0.0,0.0,0.0,1
2019-01-02 23:00:00,3.9022623940910126,3.9022623940910126,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9022624,-0.0,-0.0,-0.0,0.8255634581690984,0.0,0.0,0.0,1
2019-01-03 00:00:00,3.6612617845994286,3.6612617845994286,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.6167741,-0.0,-0.0,-0.0,1.0,0.95551229,0.95551229,0.0,1
2019-01-03 01:00:00,3.490248725844036,3.490248725844036,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4902487,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 02:00:00,3.398047735091573,3.398047735091573,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3980477,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 03:00:00,3.3578809668429757,3.3578809668429757,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.357881,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 04:00:00,3.38252875645007,3.38252875645007,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3825288,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 05:00:00,3.5057677044855393,3.5057677044855393,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5057677,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 06:00:00,3.8505324652860007,3.8505324652860007,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.8505325,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 07:00:00,4.362050173057913,4.362050173057913,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.3620502,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 08:00:00,4.7844098270658915,4.7844098270658915,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7844098,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 09:00:00,4.9685075148719635,4.9685075148719635,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9685075,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 10:00:00,5.02480184915977,5.02480184915977,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0248018,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 11:00:00,5.059187037130161,5.059187037130161,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.059187,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-03 12:00:00,5.0804875960498705,5.0804875960498705,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.020996265,-0.020996265,0.9959262057089957,0.0,0.0,0.0,1
2019-01-03 13:00:00,5.076836071663635,5.076836071663635,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.017344741,-0.017344741,0.9925608875622914,0.0,0.0,0.0,1
2019-01-03 14:00:00,5.08322623933955,5.08322623933955,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.023734909,-0.023734909,0.9879557173426355,0.0,0.0,0.0,1
2019-01-03 15:00:00,5.070445903987721,5.070445903987721,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.010954573,-0.010954573,0.9858302512688826,0.0,0.0,0.0,1
2019-01-03 16:00:00,5.172992880501186,5.172992880501186,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.11350155,-0.11350155,0.963808112349215,0.0,0.0,0.0,1
2019-01-03 17:00:00,5.382346945312058,5.382346945312058,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.32285561,-0.32285561,0.9011660534156082,0.0,0.0,0.0,1
2019-01-03 18:00:00,5.123393007588145,5.123393007588145,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.063901677,-0.063901677,0.8887675326860939,0.0,0.0,0.0,1
2019-01-03 19:00:00,4.945381193759134,4.945381193759134,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9453812,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-03 20:00:00,4.718682388113641,4.718682388113641,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7186824,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-03 21:00:00,4.457598394497758,4.457598394497758,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.4575984,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-03 22:00:00,4.165780737297721,4.165780737297721,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.1657807,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-03 23:00:00,3.903479568886425,3.903479568886425,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9034796,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 00:00:00,3.6646090152868114,3.6646090152868114,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.664609,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 01:00:00,3.507593466678658,3.507593466678658,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5075935,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 02:00:00,3.40687225235831,3.40687225235831,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4068723,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 03:00:00,3.3648797219165956,3.3648797219165956,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3648797,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 04:00:00,3.3758342950753035,3.3758342950753035,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3758343,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 05:00:00,3.50181188640045,3.50181188640045,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5018119,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 06:00:00,3.849010996791735,3.849010996791735,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.849011,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 07:00:00,4.346226900717556,4.346226900717556,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.3462269,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 08:00:00,4.789582819946393,4.789582819946393,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7895828,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 09:00:00,4.983113612416909,4.983113612416909,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9831136,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 10:00:00,5.038495065608156,5.038495065608156,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0384951,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 11:00:00,5.029061960943713,5.029061960943713,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.029062,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 12:00:00,4.998024003660706,4.998024003660706,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.998024,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 13:00:00,4.984635080911174,4.984635080911174,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9846351,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 14:00:00,4.980070675428377,4.980070675428377,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9800707,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 15:00:00,4.990416661189379,4.990416661189379,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9904167,-0.0,-0.0,-0.0,0.8887675326860939,0.0,0.0,0.0,1
2019-01-04 16:00:00,5.086877763725784,5.086877763725784,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.027386433,-0.027386433,0.8834538675017115,0.0,0.0,0.0,1
2019-01-04 17:00:00,5.373522428045321,5.373522428045321,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.3140311,-0.3140311,0.8225239780705893,0.0,0.0,0.0,1
2019-01-04 18:00:00,5.156865314461977,5.156865314461977,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.097373984,-0.097373984,0.8036309985828595,0.0,0.0,0.0,1
2019-01-04 19:00:00,4.98037496912723,4.98037496912723,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.980375,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-04 20:00:00,4.749111757998943,4.749111757998943,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7491118,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-04 21:00:00,4.476768897525497,4.476768897525497,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.4767689,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-04 22:00:00,4.180995422240371,4.180995422240371,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.1809954,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-04 23:00:00,3.936951875760256,3.936951875760256,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9369519,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 00:00:00,3.7072101331262326,3.7072101331262326,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7072101,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 01:00:00,3.5438044168421667,3.5438044168421667,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5438044,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 02:00:00,3.4528206008851154,3.4528206008851154,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4528206,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 03:00:00,3.4071765460571632,3.4071765460571632,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4071765,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 04:00:00,3.4354758600504947,3.4354758600504947,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4354759,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 05:00:00,3.570277968642378,3.570277968642378,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.570278,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 06:00:00,3.92721447739696,3.92721447739696,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9272145,-0.0,-0.0,-0.0,0.8036309985828595,0.0,0.0,0.0,1
2019-01-05 07:00:00,4.44055794736199,4.44055794736199,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.4835013,-0.0,-0.0,-0.0,0.811470647342505,0.042943315,0.042943315,0.0,1
2019-01-05 08:00:00,4.874480761926383,4.874480761926383,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8744808,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 09:00:00,5.011717220109091,5.011717220109091,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0117172,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 10:00:00,5.01567303819418,5.01567303819418,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.015673,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 11:00:00,4.939295319782074,4.939295319782074,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9392953,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 12:00:00,4.8364440495697565,4.8364440495697565,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.836444,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 13:00:00,4.818186427638576,4.818186427638576,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8181864,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 14:00:00,4.805710385985602,4.805710385985602,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8057104,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 15:00:00,4.861700426574557,4.861700426574557,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8617004,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 16:00:00,4.9965025351664405,4.9965025351664405,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9965025,-0.0,-0.0,-0.0,0.811470647342505,0.0,0.0,0.0,1
2019-01-05 17:00:00,5.319966737047191,5.319966737047191,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.26047541,-0.26047541,0.7609319107449543,0.0,0.0,0.0,1
2019-01-05 18:00:00,5.1875989780461325,5.1875989780461325,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.12810765,-0.12810765,0.7360758107868072,0.0,0.0,0.0,1
2019-01-05 19:00:00,5.023584674364358,5.023584674364358,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0235847,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-05 20:00:00,4.807231854479867,4.807231854479867,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8072319,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-05 21:00:00,4.541583455381189,4.541583455381189,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.5415835,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-05 22:00:00,4.230899588852265,4.230899588852265,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.2308996,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-05 23:00:00,3.973467119622618,3.973467119622618,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9734671,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 00:00:00,3.733379391227592,3.733379391227592,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7333794,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 01:00:00,3.5806239544033804,3.5806239544033804,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.580624,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 02:00:00,3.4966388935199495,3.4966388935199495,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4966389,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 03:00:00,3.4637751740438234,3.4637751740438234,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4637752,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 04:00:00,3.4811199148784455,3.4811199148784455,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4811199,-0.0,-0.0,-0.0,0.7360758107868072,0.0,0.0,0.0,1
2019-01-06 05:00:00,3.613791967578359,3.613791967578359,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.0,-0.0,1.0,1.4456994,1.4456994,0.0,1
2019-01-06 06:00:00,3.950645092208641,3.950645092208641,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9506451,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-06 07:00:00,4.455164044906933,4.455164044906933,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.455164,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-06 08:00:00,4.882088104397709,4.882088104397709,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.8820881,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-06 09:00:00,5.056752687539337,5.056752687539337,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0567527,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1
2019-01-06 10:00:00,5.072880253578546,5.072880253578546,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0594913,-0.0,-0.013388923,-0.013388923,0.9974022164967138,0.0,0.0,0.0,1
2019-01-06 11:00:00,5.041842296295539,5.041842296295539,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.0418423,-0.0,-0.0,-0.0,0.9974022164967138,0.0,0.0,0.0,1
2019-01-06 12:00:00,4.956640060616696,4.956640060616696,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9566401,-0.0,-0.0,-0.0,0.9974022164967138,0.0,0.0,0.0,1
