,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
0,0.0,0.5153267326732673,36.66775369070003,0.0,0.0,0.0,8.78,9.88,8.78
1,0.0,0.5399009900990099,36.01042061596418,0.0,0.0,0.0,8.84,10.05,8.84
2,0.0,0.5659207920792079,34.660823723390564,0.0,0.0,0.0,8.9,10.23,8.9
3,0.0,0.5919405940594059,33.55891755463045,0.0,0.0,0.0,8.96,10.41,8.96
4,0.0,0.6179603960396038,32.84442508209148,0.0,0.0,0.0,9.02,10.59,9.02
5,0.0,0.6425346534653466,32.76186150748698,0.0,0.0,0.0,9.08,10.76,9.08
6,0.0,0.6685544554455445,33.13022207110708,0.0,0.0,0.0,9.14,10.94,9.14
7,0.0,0.6943366336633663,34.07652765695868,0.0,0.0,0.0,9.2,11.12,9.2
8,0.0,0.4748514851485148,35.054588463812046,0.0,0.0,0.0,7.22,9.6,7.22
9,0.005,0.5109900990099009,36.15649463257214,0.0,0.0,0.0,6.87,9.85,6.87
10,0.031,0.547128712871287,38.150722511480915,0.0,0.0,0.0,6.53,10.1,6.53
11,0.03,0.5818217821782178,39.79246743727046,0.0,0.0,0.0,6.18,10.34,6.18
12,0.035,0.5427920792079207,40.900724650230906,0.0,0.0,0.0,5.64,10.07,5.64
13,0.045,0.5037623762376238,41.26273416965066,0.0,0.0,0.0,5.1,9.8,5.1
14,0.034,0.4647326732673266,41.38340400945725,0.0,0.0,0.0,4.55,9.53,4.55
15,0.03,0.29268316831683167,41.4723186282621,0.0,0.0,0.0,4.07,8.19,4.07
16,0.001,0.16529702970297025,42.707596725229465,0.0,0.0,0.0,3.58,6.85,3.58
17,0.0,0.08415841584158415,45.394088421976,0.0,0.0,0.0,3.09,5.5,3.09
18,0.0,0.07673267326732672,45.42584364297774,0.0,0.0,0.0,2.85,5.35,2.85
19,0.0,0.06881188118811883,44.651016250535484,0.0,0.0,0.0,2.61,5.19,2.61
20,0.0,0.060891089108910904,43.507828294473114,0.0,0.0,0.0,2.37,5.03,2.37
21,0.0,0.05142574257425742,41.70730726367491,0.0,0.0,0.0,2.4,4.74,2.4
22,0.0,0.04252475247524753,39.73848356156752,0.0,0.0,0.0,2.43,4.45,2.43
23,0.0,0.033316831683168326,37.37589511903865,0.0,0.0,0.0,2.47,4.15,2.47
24,0.0,0.0416039603960396,35.32768336442693,0.0,0.0,0.0,2.71,4.42,2.71
25,0.0,0.0498910891089109,34.016192737055405,0.0,0.0,0.0,2.96,4.69,2.96
26,0.0,0.057871287128712874,33.317577875017285,0.0,0.0,0.0,3.2,4.95,3.2
27,0.0,0.12284158415841584,33.04130745230223,0.0,0.0,0.0,2.96,6.21,2.96
28,0.0,0.21897029702970297,33.39696592752162,0.0,0.0,0.0,2.71,7.46,2.71
29,0.0,0.3551287128712872,34.88311027040268,0.0,0.0,0.0,2.46,8.72,2.46
30,0.0,0.2973960396039605,38.54131172980222,0.0,0.0,0.0,2.36,8.23,2.36
31,0.0,0.2455841584158416,43.641200222680396,0.0,0.0,0.0,2.26,7.74,2.26
32,0.0,0.19996039603960394,47.988489977817515,0.0,0.0,0.0,2.16,7.26,2.16
33,0.006,0.21897029702970297,49.989068900926625,0.0,0.0,0.0,2.45,7.46,2.45
34,0.079,0.23893069306930695,50.65592854196301,0.0,0.0,0.0,2.73,7.67,2.73
35,0.088,0.2588910891089109,50.52573213585591,0.0,0.0,0.0,3.02,7.88,3.02
36,0.058,0.20756435643564355,50.230408580539795,0.0,0.0,0.0,2.71,7.34,2.71
37,0.08,0.16264356435643562,50.4431685612514,0.0,0.0,0.0,2.41,6.81,2.41
38,0.072,0.1274851485148515,50.39553572974881,0.0,0.0,0.0,2.1,6.28,2.1
39,0.113,0.11355445544554457,50.59559362205972,0.0,0.0,0.0,2.15,6.07,2.15
40,0.018,0.10198019801980199,51.846749329527974,0.0,0.0,0.0,2.19,5.86,2.19
41,0.0,0.09207920792079208,55.08578187170463,0.0,0.0,0.0,2.23,5.66,2.23
42,0.0,0.08811881188118811,52.98993728559032,0.0,0.0,0.0,2.27,5.58,2.27
43,0.0,0.08465346534653465,51.205293865292965,0.0,0.0,0.0,2.31,5.51,2.31
44,0.0,0.08069306930693068,49.014183616173455,0.0,0.0,0.0,2.35,5.43,2.35
45,0.0,0.07425742574257424,46.33721848572744,0.0,0.0,0.0,2.59,5.3,2.59
46,0.0,0.06782178217821781,43.39350949886688,0.0,0.0,0.0,2.83,5.17,2.83
47,0.0,0.060891089108910904,40.72289541262121,0.0,0.0,0.0,3.07,5.03,3.07
48,0.0,0.0501980198019802,38.20788190928404,0.0,0.0,0.0,3.07,4.7,3.07
49,0.0,0.04006930693069307,36.42323848898669,0.0,0.0,0.0,3.07,4.37,3.07
