,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
0,0.0,0.6410891089108911,351.3679340655718,0.0,0.0,0.0,9.87,10.75,9.87
1,0.0,0.6613267326732674,345.06905449931446,0.0,0.0,0.0,9.88,10.89,9.88
2,0.0,0.6815049504950494,332.1365722980615,0.0,0.0,0.0,9.9,11.03,9.9
3,0.0,0.7014653465346534,321.577580947862,0.0,0.0,0.0,9.92,11.17,9.92
4,0.0,0.7214257425742575,314.73097272366925,0.0,0.0,0.0,9.93,11.31,9.93
5,0.0,0.7428118811881189,313.9398091066514,0.0,0.0,0.0,9.95,11.46,9.95
6,0.0,0.7627722772277228,317.46961601334635,0.0,0.0,0.0,9.96,11.6,9.96
7,0.0,0.7827326732673268,326.53756823916603,0.0,0.0,0.0,9.98,11.74,9.98
8,0.0,0.8447524752475247,335.90981416383886,0.0,0.0,0.0,9.94,12.4,9.94
9,0.0,0.8590990099009901,346.46880551403837,0.0,0.0,0.0,9.85,12.63,9.85
10,0.041,0.874069306930693,365.5784498020074,0.0,0.0,0.0,9.77,12.87,9.77
11,0.109,0.8889108910891088,381.31043403270803,0.0,0.0,0.0,9.68,13.1,9.68
12,0.102,0.8647128712871286,391.93028412267813,0.0,0.0,0.0,9.71,12.72,9.71
13,0.137,0.841009900990099,395.3992322896025,0.0,0.0,0.0,9.73,12.34,9.73
14,0.101,0.8140990099009902,396.555548345244,0.0,0.0,0.0,9.76,11.96,9.76
15,0.104,0.7656237623762375,397.40757070203244,0.0,0.0,0.0,9.84,11.62,9.84
16,0.058,0.7185742574257425,409.24459558741444,0.0,0.0,0.0,9.92,11.29,9.92
17,0.0,0.6699999999999999,434.9878425103792,0.0,0.0,0.0,9.99,10.95,9.99
18,0.0,0.6150693069306931,435.29213620923224,0.0,0.0,0.0,9.92,10.57,9.92
19,0.0,0.5615841584158414,427.86736995721884,0.0,0.0,0.0,9.84,10.2,9.84
20,0.0,0.5066534653465345,416.9127967985103,0.0,0.0,0.0,9.76,9.82,9.76
21,0.0,0.45895049504950497,399.6593440735447,0.0,0.0,0.0,9.55,9.49,9.55
22,0.0,0.4112475247524752,380.79313474465795,0.0,0.0,0.0,9.34,9.16,9.34
23,0.0,0.36808910891089114,358.15368354999396,0.0,0.0,0.0,9.13,8.83,9.13
24,0.0,0.34334653465346526,338.5267399739747,0.0,0.0,0.0,9.12,8.62,9.12
25,0.0,0.3186039603960396,325.9594102113454,0.0,0.0,0.0,9.11,8.41,9.11
26,0.0,0.2950396039603962,319.26494883657904,0.0,0.0,0.0,9.1,8.21,9.1
27,0.0,0.2588910891089109,316.617593656558,0.0,0.0,0.0,8.88,7.88,8.88
28,0.0,0.22752475247524753,320.0256830837116,0.0,0.0,0.0,8.65,7.55,8.65
29,0.0,0.19710891089108915,334.2666281900326,0.0,0.0,0.0,8.43,7.23,8.43
30,0.0,0.1546831683168317,369.3212622978994,0.0,0.0,0.0,8.21,6.69,8.21
31,0.0,0.11886138613861388,418.19083033369304,0.0,0.0,0.0,8.0,6.15,8.0
32,0.0,0.08960396039603961,459.8486377066702,0.0,0.0,0.0,7.79,5.61,7.79
33,0.0,0.05725742574257425,479.01914073440986,0.0,0.0,0.0,7.67,4.93,7.67
34,0.054,0.036079207920792083,485.40930841032315,0.0,0.0,0.0,7.54,4.24,7.54
35,0.165,0.020435643564356433,484.1617042450258,0.0,0.0,0.0,7.42,3.56,7.42
36,0.22,0.02194059405940594,481.33177284569274,0.0,0.0,0.0,7.76,3.64,7.76
37,0.273,0.023257425742574254,483.3705406280079,0.0,0.0,0.0,8.09,3.71,8.09
38,0.182,0.02476237623762376,482.9141000797285,0.0,0.0,0.0,8.43,3.79,8.43
39,0.152,0.02288118811881188,484.8311503825024,0.0,0.0,0.0,8.61,3.69,8.61
40,0.081,0.020999999999999994,496.82032211731115,0.0,0.0,0.0,8.79,3.59,8.79
41,0.0,0.01911881188118812,527.8582794003181,0.0,0.0,0.0,8.98,3.49,8.98
42,0.0,0.014227722772277226,507.7748952760195,0.0,0.0,0.0,9.09,3.23,9.09
43,0.0,0.009603960396039606,490.6735894004802,0.0,0.0,0.0,9.21,2.97,9.21
44,0.0,0.0069306930693069325,469.6773241796224,0.0,0.0,0.0,9.33,2.7,9.33
45,0.0,0.004158415841584158,444.0253653663136,0.0,0.0,0.0,9.39,2.42,9.39
46,0.0,0.0012871287128712859,415.8173394826395,0.0,0.0,0.0,9.45,2.13,9.45
47,0.0,0.0,390.22623940910125,0.0,0.0,0.0,9.51,1.85,9.51
48,0.0,0.0025742574257425718,366.1261784599429,0.0,0.0,0.0,9.64,2.26,9.64
49,0.0,0.006732673267326734,349.02487258440357,0.0,0.0,0.0,9.78,2.68,9.78
50,0.0,0.01159405940594059,339.8047735091573,0.0,0.0,0.0,9.91,3.09,9.91
51,0.0,0.009504950495049505,335.78809668429756,0.0,0.0,0.0,10.0,2.96,10.0
52,0.0,0.008217821782178218,338.252875645007,0.0,0.0,0.0,10.09,2.83,10.09
53,0.0,0.0069306930693069325,350.57677044855393,0.0,0.0,0.0,10.19,2.7,10.19
54,0.0,0.009504950495049505,385.0532465286001,0.0,0.0,0.0,10.3,2.96,10.3
55,0.0,0.01385148514851485,436.2050173057913,0.0,0.0,0.0,10.41,3.21,10.41
56,0.0,0.018554455445544554,478.4409827065891,0.0,0.0,0.0,10.52,3.46,10.52
57,0.0,0.03055445544554454,496.8507514871963,0.0,0.0,0.0,10.54,4.06,10.54
58,0.034,0.04897029702970297,502.480184915977,0.0,0.0,0.0,10.55,4.66,10.55
59,0.021,0.07227722772277226,505.9187037130161,0.0,0.0,0.0,10.57,5.26,10.57
60,0.07,0.08613861386138613,508.0487596049871,0.0,0.0,0.0,10.6,5.54,10.6
61,0.106,0.1,507.6836071663635,0.0,0.0,0.0,10.63,5.82,10.63
62,0.141,0.11554455445544551,508.32262393395496,0.0,0.0,0.0,10.66,6.1,10.66
63,0.066,0.09851485148514852,507.0445903987722,0.0,0.0,0.0,10.73,5.79,10.73
64,0.114,0.08366336633663367,517.2992880501187,0.0,0.0,0.0,10.79,5.49,10.79
65,0.0,0.06881188118811883,538.2346945312058,0.0,0.0,0.0,10.85,5.19,10.85
66,0.0,0.05388118811881189,512.3393007588146,0.0,0.0,0.0,10.86,4.82,10.86
67,0.0,0.04283168316831682,494.5381193759134,0.0,0.0,0.0,10.86,4.46,10.86
68,0.0,0.03178217821782177,471.8682388113641,0.0,0.0,0.0,10.87,4.1,10.87
69,0.0,0.03761386138613861,445.75983944977577,0.0,0.0,0.0,10.76,4.29,10.76
70,0.0,0.04375247524752476,416.5780737297721,0.0,0.0,0.0,10.65,4.49,10.65
71,0.0,0.0498910891089109,390.3479568886425,0.0,0.0,0.0,10.55,4.69,10.55
72,0.0,0.060891089108910904,366.4609015286811,0.0,0.0,0.0,10.37,5.03,10.37
73,0.0,0.0782178217821782,350.7593466678658,0.0,0.0,0.0,10.2,5.38,10.2
74,0.0,0.09504950495049504,340.687225235831,0.0,0.0,0.0,10.02,5.72,10.02
75,0.0,0.14008910891089107,336.48797219165954,0.0,0.0,0.0,9.8,6.47,9.8
76,0.0,0.1961584158415841,337.58342950753035,0.0,0.0,0.0,9.58,7.22,9.58
77,0.0,0.26744554455445546,350.181188640045,0.0,0.0,0.0,9.35,7.97,9.35
78,0.0,0.2903267326732673,384.9010996791735,0.0,0.0,0.0,9.18,8.17,9.18
79,0.0,0.3150693069306932,434.62269007175564,0.0,0.0,0.0,9.0,8.38,9.0
80,0.0,0.33863366336633666,478.9582819946393,0.0,0.0,0.0,8.82,8.58,8.82
81,0.0,0.30917821782178223,498.3113612416909,0.0,0.0,0.0,8.77,8.33,8.77
82,0.04,0.2785445544554456,503.8495065608156,0.0,0.0,0.0,8.71,8.07,8.71
83,0.056,0.25318811881188125,502.90619609437124,0.0,0.0,0.0,8.66,7.82,8.66
84,0.041,0.2973960396039605,499.80240036607063,0.0,0.0,0.0,8.57,8.23,8.57
85,0.109,0.3457029702970298,498.4635080911173,0.0,0.0,0.0,8.49,8.64,8.49
86,0.066,0.3953465346534654,498.00706754283766,0.0,0.0,0.0,8.4,9.05,8.4
87,0.1,0.3834059405940595,499.04166611893794,0.0,0.0,0.0,8.27,8.96,8.27
88,0.048,0.37280198019801974,508.6877763725784,0.0,0.0,0.0,8.13,8.87,8.13
89,0.0,0.3633762376237623,537.3522428045321,0.0,0.0,0.0,7.99,8.79,7.99
90,0.0,0.34216831683168314,515.6865314461977,0.0,0.0,0.0,7.83,8.61,7.83
91,0.0,0.3221386138613861,498.03749691272304,0.0,0.0,0.0,7.66,8.44,7.66
92,0.0,0.3009306930693069,474.91117579989424,0.0,0.0,0.0,7.5,8.26,7.5
93,0.0,0.27147524752475244,447.6768897525497,0.0,0.0,0.0,7.21,8.01,7.21
94,0.0,0.2484356435643564,418.09954222403707,0.0,0.0,0.0,6.92,7.77,6.92
95,0.0,0.22467326732673262,393.6951875760256,0.0,0.0,0.0,6.64,7.52,6.64
96,0.0,0.23037623762376236,370.72101331262326,0.0,0.0,0.0,6.45,7.58,6.45
97,0.0,0.23607920792079207,354.38044168421663,0.0,0.0,0.0,6.27,7.64,6.27
98,0.0,0.2417821782178218,345.2820600885115,0.0,0.0,0.0,6.09,7.7,6.09
99,0.0,0.2512871287128713,340.71765460571635,0.0,0.0,0.0,5.95,7.8,5.95
100,0.0,0.26079207920792086,343.5475860050495,0.0,0.0,0.0,5.81,7.9,5.81
101,0.0,0.2702970297029703,357.02779686423776,0.0,0.0,0.0,5.66,8.0,5.66
102,0.0,0.27147524752475244,392.721447739696,0.0,0.0,0.0,5.55,8.01,5.55
103,0.0,0.2726534653465346,444.05579473619895,0.0,0.0,0.0,5.43,8.02,5.43
