timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-07 08:00:00,5.3731944,-0.0,-8.8350578e-14,0.506911253267964
2019-01-07 09:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 10:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 11:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 12:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 13:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 14:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 15:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 16:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 17:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 18:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 19:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 20:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 21:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 22:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-07 23:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 00:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 01:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 02:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 03:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 04:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 05:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 06:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 07:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 08:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 09:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 10:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 11:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 12:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 13:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 14:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 15:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 16:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 17:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 18:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 19:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 20:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 21:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 22:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-08 23:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 00:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 01:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 02:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 03:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 04:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 05:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 06:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 07:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 08:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 09:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 10:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 11:00:00,5.3731944,-0.0,-6.4495922e-12,0.506911253267964
2019-01-09 12:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 13:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 14:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 15:00:00,5.3731944,-0.0,0.0,0.506911253267964
2019-01-09 16:00:00,5.3631559,-0.0097373984,0.0,0.5059642135301257
2019-01-09 17:00:00,5.1608163,-0.19626944,0.0,0.4868753415135579
