,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
6456,0.0,0.3845841584158417,1401.4555810837685,0.0,0.0,0.0,8.31,8.97,8.31
6457,0.0,0.36808910891089114,1370.309251773441,0.0,0.0,0.0,8.18,8.83,8.18
6458,0.0,0.3515940594059405,1357.6439394397812,0.0,0.0,0.0,8.04,8.69,8.04
6459,0.0,0.33038613861386135,1361.5210758684523,0.0,0.0,0.0,8.13,8.51,8.13
6460,0.0,0.30917821782178223,1414.3793691793398,0.0,0.0,0.0,8.22,8.33,8.22
6461,0.0,0.287970297029703,1573.3419627548683,0.0,0.0,0.0,8.31,8.15,8.31
6462,0.0,0.2636435643564356,1803.6438666179517,0.0,0.0,0.0,8.55,7.93,8.55
6463,0.0,0.2417821782178218,1926.6783292877922,0.0,0.0,0.0,8.78,7.7,8.78
6464,0.023,0.22087128712871293,1965.966645098329,0.0,0.0,0.0,9.01,7.48,9.01
6465,0.088,0.19710891089108915,1939.7313552643193,0.0,0.0,0.0,9.15,7.23,9.15
6466,0.141,0.17458415841584157,1907.5511229063459,0.0,0.0,0.0,9.28,6.99,9.28
6467,0.208,0.158,1851.7203583334776,0.0,0.0,0.0,9.42,6.74,9.42
6468,0.275,0.13544554455445548,1837.1164777854817,0.0,0.0,0.0,9.3,6.4,9.3
6469,0.329,0.11222772277227722,1830.6545837376962,0.0,0.0,0.0,9.17,6.05,9.17
6470,0.21,0.09405940594059406,1842.6737066665776,0.0,0.0,0.0,9.05,5.7,9.05
6471,0.181,0.09405940594059406,1871.6229920006579,0.0,0.0,0.0,9.06,5.7,9.06
6472,0.094,0.09405940594059406,1928.0999459783052,0.0,0.0,0.0,9.08,5.7,9.08
6473,0.052,0.09405940594059406,1906.387981977745,0.0,0.0,0.0,9.09,5.7,9.09
6474,0.012,0.09207920792079208,1934.044888502268,0.0,0.0,0.0,9.09,5.66,9.09
6475,0.0,0.08960396039603961,1923.447382263899,0.0,0.0,0.0,9.09,5.61,9.09
6476,0.0,0.08762376237623763,1817.4723198802135,0.0,0.0,0.0,9.09,5.57,9.09
6477,0.0,0.08069306930693068,1690.5607207817018,0.0,0.0,0.0,9.05,5.43,9.05
6478,0.0,0.07425742574257424,1579.0284295169197,0.0,0.0,0.0,9.01,5.3,9.01
6479,0.0,0.06732673267326733,1470.339371633164,0.0,0.0,0.0,8.98,5.16,8.98
6480,0.0,0.0594059405940594,1392.6674051787795,0.0,0.0,0.0,8.93,5.0,8.93
6481,0.0,0.05449504950495049,1367.9829699162383,0.0,0.0,0.0,8.89,4.84,8.89
6482,0.0,0.04958415841584157,1362.8134546780093,0.0,0.0,0.0,8.84,4.68,8.84
