timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-01 00:00:00,5.3133758,-0.0,0.0,1.0
2019-01-01 01:00:00,5.3133758,-0.0,0.0,1.0
2019-01-01 02:00:00,5.3133758,-0.0,0.0,1.0
2019-01-01 03:00:00,5.3133758,-0.0,0.0,1.0
2019-01-01 04:00:00,2.5745223,-2.6566879,0.0,0.48453608344435184
2019-01-01 05:00:00,1.0626752,-1.4664917,0.0,0.20000000752817068
2019-01-01 06:00:00,2.8909265,-0.0,1.8847952,0.5440847041159783
2019-01-01 07:00:00,4.6312187,-0.0,1.7941156,0.8716151227248032
2019-01-01 08:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 09:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 10:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 11:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 12:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 13:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 14:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 15:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 16:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 17:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 18:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 19:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 20:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 21:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 22:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-01 23:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 00:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 01:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 02:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 03:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 04:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 05:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 06:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 07:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 08:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 09:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 10:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 11:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 12:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 13:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 14:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 15:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 16:00:00,4.6312187,-0.0,0.0,0.8716151227248032
2019-01-02 17:00:00,4.4053512,-0.21909146,0.0,0.8291058953518778
2019-01-02 18:00:00,4.3865289,-0.018257622,0.0,0.8255634581690984
2019-01-02 19:00:00,4.3865289,-0.0,0.0,0.8255634581690984
2019-01-02 20:00:00,4.3865289,-0.0,0.0,0.8255634581690984
2019-01-02 21:00:00,4.3865289,-0.0,0.0,0.8255634581690984
2019-01-02 22:00:00,4.3865289,-0.0,0.0,0.8255634581690984
2019-01-02 23:00:00,4.3865289,-0.0,0.0,0.8255634581690984
2019-01-03 00:00:00,5.3133758,-0.0,0.95551229,1.0
2019-01-03 01:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 02:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 03:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 04:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 05:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 06:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 07:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 08:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 09:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 10:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 11:00:00,5.3133758,-0.0,0.0,1.0
2019-01-03 12:00:00,5.2917302,-0.020996265,0.0,0.9959262057089957
2019-01-03 13:00:00,5.273849,-0.017344741,0.0,0.9925608875622914
2019-01-03 14:00:00,5.24938,-0.023734909,0.0,0.9879557173426355
2019-01-03 15:00:00,5.2380866,-0.010954573,0.0,0.9858302512688826
2019-01-03 16:00:00,5.1210747,-0.11350155,0.0,0.963808112349215
2019-01-03 17:00:00,4.7882339,-0.32285561,0.0,0.9011660534156082
2019-01-03 18:00:00,4.7223559,-0.063901677,0.0,0.8887675326860939
2019-01-03 19:00:00,4.7223559,-0.0,0.0,0.8887675326860939
2019-01-03 20:00:00,4.7223559,-0.0,0.0,0.8887675326860939
2019-01-03 21:00:00,4.7223559,-0.0,0.0,0.8887675326860939
2019-01-03 22:00:00,4.7223559,-0.0,0.0,0.8887675326860939
2019-01-03 23:00:00,4.7223559,-0.0,0.0,0.8887675326860939
